Product Type,Product Name,Price,Material,Link,Informations,Pays concernés,Fabrication,Tissage,Pays d’origine du matériau,Pays de fabrication,Impression,Teinture
Hauts,Top avec col,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1164061014.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Veste de sport zippée SoftMove™,39.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1165850001.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Top bustier court,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1171299002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top tube en microfibre,9.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225185008.html,['Pays de fabrication\nCambodge\nTurquie'],"['Cambodge', 'Turquie']",[],[],[],"['Cambodge', 'Turquie']",[],[]
Hauts,Top en coton avec application,29.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1214232002.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top avec détails à nouer,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1225514001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur en maille côtelée,19.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1222565001.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Body string en jersey,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1240676001.html,"['Teinture\nChine', 'Fabrication\nCambodge\nTurquie']","['Chine', 'Cambodge', 'Turquie']","['Cambodge', 'Turquie']",[],[],[],[],['Chine']
Hauts,Débardeur en soie mélangée,25.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0886464004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en pointelle,15.99,"[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218539001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top bandeau froncé,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1202826002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Crop top asymétrique,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210949002.html,"['Teinture\nChine', 'Fabrication\nVietnam']","['Chine', 'Vietnam']",['Vietnam'],[],[],[],[],['Chine']
Hauts,Top bralette en popeline,19.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1236030001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top à bretelles fines,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201715001.html,['Pays de fabrication\nBangladesh\nBirmanie'],"['Bangladesh', 'Birmanie']",[],[],[],"['Bangladesh', 'Birmanie']",[],[]
Hauts,H&M+ Débardeur en maille côtelée,9.99,"[' Acrylique', ' Polyamide', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1156085001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Crop top à manches longues,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219018001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,T-shirt imprimé,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1207443015.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en maille fine,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1220582004.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Top froncé à bretelles fines,29.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1215790003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Lot de 5 tops à bretelles fines,25.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1080623011.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top vaporeux à encolure bateau,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228491002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nCambodge']","['Chine', 'Cambodge']",[],[],['Chine'],['Cambodge'],[],[]
Hauts,Top à bretelles fines en maille façon crochet,9.99,"[' Acrylique', ' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1203157002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Body string texturé,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1186794002.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,Débardeur court,7.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212776007.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top bandeau drapé,17.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228474001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top avec détail torsadé,29.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212289005.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur de sport court DryMove™,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1131730006.html,['Pays de fabrication\nIndonésie\nChine'],"['Indonésie', 'Chine']",[],[],[],"['Indonésie', 'Chine']",[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1171004009.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,T-shirt long avec impression,19.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1002471051.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top de sport DryMove™ Seamless,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214668002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1157799018.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top avec manches en broderie anglaise,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1223275002.html,"['Teinture\nTurquie', 'Fabrication\nTurquie']","['Turquie', 'Turquie']",['Turquie'],[],[],[],[],['Turquie']
Hauts,Crop top côtelé,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0980930004.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde']","['Inde', 'Bangladesh', 'Inde']","['Bangladesh', 'Inde']",[],[],[],[],['Inde']
Hauts,Top à bretelles fines avec encolure bénitier,15.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1202828002.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt côtelé court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212806013.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde']","['Inde', 'Bangladesh', 'Inde']","['Bangladesh', 'Inde']",[],[],[],[],['Inde']
Hauts,Top asymétrique avec détail torsadé,7.99,"[' Polyester', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221249002.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top tube court,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1232819001.html,"['Teinture\nChine', 'Fabrication\nBirmanie']","['Chine', 'Birmanie']",['Birmanie'],[],[],[],[],['Chine']
Hauts,Débardeur court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251023.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top côtelé avec encolure en forme de cœur,25.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1215262003.html,"['Impression\nChine', 'Fabrication\nBirmanie']","['Chine', 'Birmanie']",['Birmanie'],[],[],[],['Chine'],[]
Hauts,Lot de 2 débardeurs bordés de dentelle,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1146154003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top de sport DryMove™,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1123621012.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,Crop top à col cheminée,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1174186003.html,['Pays de fabrication\nBangladesh\nCambodge\nBirmanie\nChine'],"['Bangladesh', 'Cambodge', 'Birmanie', 'Chine']",[],[],[],"['Bangladesh', 'Cambodge', 'Birmanie', 'Chine']",[],[]
Hauts,Top épaules nues,12.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1165046003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Soutien-gorge de sport SoftMove™ Medium Support,19.99,"[' Polyamide recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1178361001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,T-shirt court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201712003.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top court au point mousse,14.99,"[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1063196001.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Top en coton côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218988004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt d'intérieur à l'aspect délavé,15.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1184749001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en maille côtelée,22.99,"[' Laine', ' Polyamide', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1116145002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur en soie mélangée,25.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0886464006.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en jersey avec encolure bateau,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209356001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top tube en maille côtelée,14.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1139090003.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie\nChine']","['Chine', 'Birmanie', 'Chine']",[],[],['Chine'],"['Birmanie', 'Chine']",[],[]
Hauts,Top en maille côtelée,19.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1209830006.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top imprimé avec manches longues,29.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1223060002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur en maille de soie mélangée,59.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.1222861001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt en coton,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.0963662099.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt de sport en mesh DryMove™,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1223577002.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,Top à manches longues avec coutures plates,9.99,"[' Polyester', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1217380001.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0882925002.html,"['Teinture\nBangladesh', 'Fabrication\nBulgaria\nBangladesh\nInde\nTurquie']","['Bangladesh', 'Bulgaria', 'Bangladesh', 'Inde', 'Turquie']","['Bulgaria', 'Bangladesh', 'Inde', 'Turquie']",[],[],[],[],['Bangladesh']
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1170067008.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde']","['Inde', 'Bangladesh', 'Inde']","['Bangladesh', 'Inde']",[],[],[],[],['Inde']
Hauts,Débardeur de sport court SoftMove™,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210257001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1206628004.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Top vaporeux côtelé,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1181325001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top en dentelle vaporeuse avec bretelles fines,12.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1147680008.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur en soie mélangée,25.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.1171752001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top froncé avec mancherons,5.99,"[' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221247005.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,T-shirt en lin mélangé,14.99,"[' Lin', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1186157002.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Veste zippée en tissu Teddy bear,39.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199767002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en jersey de coton,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1066903023.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,T-shirt côtelé court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212806002.html,"['Teinture\nBangladesh\nInde', 'Fabrication\nBangladesh\nInde']","['Bangladesh', 'Inde', 'Bangladesh', 'Inde']","['Bangladesh', 'Inde']",[],[],[],[],"['Bangladesh', 'Inde']"
Hauts,Top asymétrique avec volant,19.99,"[' Coton', ' Coton biologique', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1162514001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt oversize,7.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1212700001.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,T-shirt de sport DryMove™,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1123625001.html,['Pays de fabrication\nBangladesh\nIndonésie'],"['Bangladesh', 'Indonésie']",[],[],[],"['Bangladesh', 'Indonésie']",[],[]
Hauts,Top côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0999727050.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0999727018.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Débardeur court,9.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1229043001.html,"['Teinture\nChine', 'Fabrication\nCambodge']","['Chine', 'Cambodge']",['Cambodge'],[],[],[],[],['Chine']
Hauts,Body string à boutons,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1231962001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en maille de mohair mélangé,49.99,"[' Laine', ' Mohair', ' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218191003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Lot de 2 tops de sport avec soutien-gorge intégré,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1222249002.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Top volanté avec bretelles à nouer,12.99,"[' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1153527004.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Débardeur court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251021.html,['Pays de fabrication\nChine\nTurquie'],"['Chine', 'Turquie']",[],[],[],"['Chine', 'Turquie']",[],[]
Hauts,Top demi-zippé,27.99,"[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1101643001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Soutien-gorge de sport DryMove™ Medium Support,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1143646001.html,['Pays de fabrication\nVietnam\nChine'],"['Vietnam', 'Chine']",[],[],[],"['Vietnam', 'Chine']",[],[]
Hauts,Débardeur court,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212776002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209456008.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top en dentelle vaporeuse avec bretelles fines,12.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1147680009.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top de sport DryMove™,25.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1211364002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1198284025.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt en jersey de lin avec encolure en V,19.99,[' Lin'],https://www2.hm.com/fr_fr/productpage.1055982009.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en lyocell,15.99,"[' Lyocell', ' Lyocell Tencel™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1237037002.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Top tube en microfibre,9.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225185004.html,['Pays de fabrication\nCambodge\nTurquie'],"['Cambodge', 'Turquie']",[],[],[],"['Cambodge', 'Turquie']",[],[]
Hauts,Crop top côtelé,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0980930002.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh\nInde\nTurquie']","['Bangladesh', 'Bangladesh', 'Inde', 'Turquie']",[],[],['Bangladesh'],"['Bangladesh', 'Inde', 'Turquie']",[],[]
Hauts,Body string à boutons,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1232765003.html,"['Teinture\nTurquie', 'Fabrication\nChine\nTurquie']","['Turquie', 'Chine', 'Turquie']","['Chine', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Body à sequins,25.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199877003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top smocké,25.99,"[' Coton', ' Polyamide', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1217810003.html,"['Teinture\nChine', 'Fabrication\nIndonésie']","['Chine', 'Indonésie']",['Indonésie'],[],[],[],[],['Chine']
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1163120014.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Lot de 2 tops de sport avec soutien-gorge intégré,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1222249001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Top épaules nues avec détail torsadé,27.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1242707003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top en maille côtelée avec bretelles fines,15.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1183573003.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,T-shirt cintré,39.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1243793001.html,['Pays de fabrication\nMaroc'],['Maroc'],[],[],[],['Maroc'],[],[]
Hauts,Lot de 2 débardeurs de sport DryMove™,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1205890006.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,Débardeur en lin,14.99,[' Lin'],https://www2.hm.com/fr_fr/productpage.1156885002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1162785033.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,T-shirt oversize imprimé,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762558303.html,"['Teinture\nTurquie', 'Tissage\nTurquie', 'Fabrication\nTurquie']","['Turquie', 'Turquie', 'Turquie']",['Turquie'],['Turquie'],[],[],[],['Turquie']
Hauts,Soutien-gorge de sport DryMove™ Medium Support,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1143646012.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,Top en maille côtelée avec ouvertures,29.99,[' Polyamide'],https://www2.hm.com/fr_fr/productpage.1190578001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Lot de 2 débardeurs bordés de dentelle,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1146154001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt oversize imprimé,14.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1018158025.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
