Product Type,Product Name,Price,Material,Link,Informations
Hauts,T-shirt côtelé,"7,99 €","[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1235366009.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']"
Hauts,Body string côtelé,"15,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1232071002.html,['Pays de fabrication\nCambodge']
Hauts,Débardeur de sport court DryMove™ Seamless,"9,99 €","[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1222123005.html,['Pays de fabrication\nVietnam']
Hauts,Lot de 2 T-shirts courts,"12,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1141812009.html,"['Teinture\nInde', 'Fabrication\nInde']"
Hauts,T-shirt imprimé,"29,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1248682001.html,['Pays de fabrication\nTurquie']
Hauts,Lot de 2 T-shirts courts,"12,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1141812008.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde']"
Hauts,Top froncé avec mancherons,"5,99 €","[' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221247001.html,['Pays de fabrication\nCambodge\nBirmanie']
Hauts,Top à bretelles fines avec dentelle,"7,99 €","[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206249003.html,['Pays de fabrication\nChine']
Hauts,Top avec broderie anglaise,"25,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1227126001.html,['Pays de fabrication\nInde']
Hauts,Débardeur imprimé,"15,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1139239006.html,['Pays de fabrication\nBangladesh']
Hauts,Top en maille côtelée,"19,99 €","[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1209830002.html,"['Impression\nChine', 'Fabrication\nBirmanie']"
Hauts,Top de sport DryMove™,"19,99 €","[' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212372001.html,['Pays de fabrication\nTurquie']
Hauts,Top tube côtelé,"5,99 €","[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228544001.html,['Pays de fabrication\nBangladesh']
Hauts,T-shirt imprimé,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1163560030.html,['Pays de fabrication\nTurquie']
Hauts,Top à manches longues en jersey,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1089811013.html,"['Teinture\nTurquie', 'Fabrication\nBangladesh\nCambodge\nBirmanie\nChine\nTurquie']"
Hauts,Top côtelé avec dentelle,"9,99 €","[' Polyester', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1163096004.html,['Pays de fabrication\nChine']
Hauts,Top épaules nues en coton,"19,99 €","[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1171730001.html,['Pays de fabrication\nTurquie']
Hauts,T-shirt côtelé en modal mélangé,"9,99 €","[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1157799012.html,['Pays de fabrication\nBangladesh']
Hauts,Chemise en maille pointelle,"29,99 €","[' Acrylique', ' Coton']",https://www2.hm.com/fr_fr/productpage.1223463001.html,['Pays de fabrication\nBangladesh']
Hauts,Body string en jersey,"19,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224067001.html,"['Teinture\nTurquie', 'Fabrication\nTurquie']"
Hauts,Top en jersey de coton,"5,99 €","[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1131079005.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde\nTurquie']"
Hauts,Top avec col,"19,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1164061014.html,['Pays de fabrication\nCambodge']
Hauts,Veste de sport zippée SoftMove™,"39,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1165850001.html,['Pays de fabrication\nCambodge\nChine']
Hauts,Top bustier court,"19,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1171299002.html,['Pays de fabrication\nChine']
Hauts,Top tube en microfibre,"9,99 €","[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225185008.html,['Pays de fabrication\nCambodge\nTurquie']
Hauts,Top en coton avec application,"29,99 €","[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1214232002.html,['Pays de fabrication\nCambodge']
Hauts,Top avec détails à nouer,"17,99 €","[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1225514001.html,['Pays de fabrication\nBangladesh']
Hauts,Débardeur en maille côtelée,"19,99 €","[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1222565001.html,['Pays de fabrication\nBirmanie\nChine']
Hauts,Body string en jersey,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1240676001.html,"['Teinture\nChine', 'Fabrication\nCambodge\nTurquie']"
Hauts,Débardeur en soie mélangée,"25,99 €","[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0886464004.html,['Pays de fabrication\nChine']
Hauts,Top en pointelle,"15,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218539001.html,['Pays de fabrication\nTurquie']
Hauts,Top bandeau froncé,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1202826002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']"
Hauts,Crop top asymétrique,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210949002.html,"['Teinture\nChine', 'Fabrication\nVietnam']"
Hauts,Top bralette en popeline,"19,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1236030001.html,['Pays de fabrication\nBangladesh']
Hauts,Crop top à bretelles fines,"4,99 €","[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201715001.html,['Pays de fabrication\nBangladesh\nBirmanie']
Hauts,H&M+ Débardeur en maille côtelée,"9,99 €","[' Acrylique', ' Polyamide', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1156085001.html,['Pays de fabrication\nBirmanie']
Hauts,Crop top à manches longues,"19,99 €","[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219018001.html,['Pays de fabrication\nBirmanie']
Hauts,T-shirt imprimé,"7,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1207443015.html,['Pays de fabrication\nBangladesh']
Hauts,Top en maille fine,"19,99 €","[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1220582004.html,['Pays de fabrication\nBirmanie\nChine']
Hauts,Top froncé à bretelles fines,"29,99 €",[' Polyester'],https://www2.hm.com/fr_fr/productpage.1215790003.html,['Pays de fabrication\nTurquie']
Hauts,Lot de 5 tops à bretelles fines,"25,99 €","[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1080623011.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']"
Hauts,Top vaporeux à encolure bateau,"9,99 €","[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228491002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nCambodge']"
